num_movies,avg_rating,rating_std,rating_trend,last_rating,year_gap,franchise_age,rating_range,recent_trend,avg_budget,avg_revenue,profitability,target
2,6.4,0.19999999999999973,-0.40000000000000036,6.2,2.0,2.0,0.39999999999999947,-0.39999999999999947,57000000.0,221817293.0,164817293.0,6.1
3,6.3,0.2160246899469286,-0.24999999999999964,6.1,3.0,5.0,0.5,-0.10000000000000053,66333333.333333336,200700959.33333334,134367626.0,6.5
4,6.35,0.206155281280883,-0.04000000000000051,6.5,3.0,8.0,0.5,0.40000000000000036,71000000.0,241316785.75,170316785.75,7.1
5,6.5,0.3521363372331801,0.13000000000000028,7.1,2.0,10.0,1.0,0.5999999999999996,81800000.0,318280963.6,236480963.60000002,6.7
6,6.533333333333334,0.3299831645537222,0.10285714285714345,6.7,2.0,12.0,1.0,-0.39999999999999947,94833333.33333333,396680778.0,301847444.6666667,7.3
7,6.642857142857143,0.406578556307363,0.14642857142857155,7.3,2.0,14.0,1.2000000000000002,0.5999999999999996,108428571.42857143,555190575.4285715,446762004.0,6.8
1,6.6,0.0,0.0,6.6,0.0,0.0,0.0,0.0,21000000.0,43928932.0,22928932.0,6.2
2,6.4,0.19999999999999973,-0.40000000000000036,6.2,3.0,3.0,0.39999999999999947,-0.39999999999999947,26500000.0,64548285.5,38048285.5,5.9
3,6.233333333333334,0.28674417556808723,-0.350000000000001,5.9,3.0,6.0,0.6999999999999993,-0.2999999999999998,27666666.666666668,79358706.66666667,51692040.0,5.3
1,6.6,0.0,0.0,6.6,0.0,0.0,0.0,0.0,220000.0,2040920.0,1820920.0,6.8
2,6.699999999999999,0.10000000000000009,0.1999999999999993,6.8,3.0,3.0,0.20000000000000018,0.20000000000000018,3610000.0,13723182.5,10113182.5,6.2
1,6.4,0.0,0.0,6.4,0.0,0.0,0.0,0.0,550000.0,59754601.0,59204601.0,6.0
2,6.2,0.20000000000000018,-0.40000000000000124,6.0,1.0,1.0,0.40000000000000036,-0.40000000000000036,900000.0,40738688.5,39838688.5,5.7
3,6.033333333333334,0.2867441755680876,-0.3500000000000002,5.7,1.0,2.0,0.7000000000000002,-0.2999999999999998,1933333.3333333333,39389148.0,37455814.666666664,5.9
4,6.0,0.2549509756796393,-0.18000000000000085,5.9,2.0,4.0,0.7000000000000002,0.20000000000000018,2100000.0,37787081.0,35687081.0,5.1
5,5.82,0.42614551505325055,-0.26999999999999974,5.1,1.0,5.0,1.3000000000000007,-0.8000000000000007,2120000.0,34615748.4,32495748.4,5.7
6,5.800000000000001,0.39157800414902455,-0.17142857142857076,5.7,1.0,6.0,1.3000000000000007,0.6000000000000005,2266666.6666666665,32091799.833333332,29825133.166666664,5.3
7,5.728571428571429,0.4025429372458679,-0.1607142857142853,5.3,2.0,8.0,1.3000000000000007,-0.40000000000000036,2342857.1428571427,30245828.57142857,27902971.42857143,4.8
8,5.6125,0.48589479313942047,-0.18452380952380928,4.8,1.0,9.0,1.6000000000000005,-0.5,2675000.0,28215100.0,25540100.0,4.2
9,5.455555555555556,0.637897781973659,-0.22333333333333347,4.2,4.0,13.0,2.2,-0.5999999999999996,2711111.111111111,26850985.0,24139873.888888888,4.5
10,5.36,0.6696267617113283,-0.2145454545454545,4.5,8.0,21.0,2.2,0.2999999999999998,3540000.0,25861066.3,22321066.3,5.8
11,5.3999999999999995,0.6508735388970455,-0.1409090909090907,5.8,2.0,23.0,2.2,1.2999999999999998,5945454.545454546,33956317.54545455,28010863.0,5.7
1,6.8,0.0,0.0,6.8,0.0,0.0,0.0,0.0,15000000.0,8620929.0,-6379071.0,8.1
2,7.449999999999999,0.6499999999999999,1.299999999999998,8.1,5.0,5.0,1.2999999999999998,1.2999999999999998,17000000.0,140681925.5,123681925.5,6.4
3,7.099999999999999,0.7257180352359078,-0.2000000000000006,6.4,10.0,15.0,1.6999999999999993,-1.6999999999999993,40333333.333333336,211018706.33333334,170685373.0,6.7
4,6.999999999999999,0.6519202405202646,-0.20000000000000207,6.7,1.0,16.0,1.6999999999999993,0.2999999999999998,49750000.0,210563104.25,160813104.25,6.0
1,7.1,0.0,0.0,7.1,0.0,0.0,0.0,0.0,18000000.0,476684675.0,458684675.0,6.3
2,6.699999999999999,0.3999999999999999,-0.8000000000000007,6.3,2.0,2.0,0.7999999999999998,-0.7999999999999998,18000000.0,417838178.0,399838178.0,5.1
1,7.7,0.0,0.0,7.7,0.0,0.0,0.0,0.0,30000000.0,373554033.0,343554033.0,7.3
2,7.5,0.20000000000000018,-0.40000000000000124,7.3,4.0,4.0,0.40000000000000036,-0.40000000000000036,60000000.0,435460451.0,375460451.0,7.6
1,7.1,0.0,0.0,7.1,0.0,0.0,0.0,0.0,10700000.0,122200000.0,111500000.0,5.8
2,6.449999999999999,0.6499999999999999,-1.3000000000000016,5.8,4.0,4.0,1.2999999999999998,-1.2999999999999998,14850000.0,81598332.5,66748332.5,4.6
1,7.4,0.0,0.0,7.4,0.0,0.0,0.0,0.0,4000000.0,35976000.0,31976000.0,6.7
2,7.050000000000001,0.3500000000000001,-0.7000000000000011,6.7,5.0,5.0,0.7000000000000002,-0.7000000000000002,6500000.0,41106000.0,34606000.0,6.5
1,4.2,0.0,0.0,4.2,0.0,0.0,0.0,0.0,45000000.0,10667893.0,-34332107.0,5.2
2,4.7,0.5,0.9999999999999991,5.2,10.0,10.0,1.0,1.0,29500000.0,5771639.5,-23728360.5,5.1
1,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,8000000.0,441306145.0,433306145.0,4.5
2,6.0,1.5,-3.0000000000000013,4.5,4.0,4.0,3.0,-3.0,11000000.0,236027643.5,225027643.5,4.7
3,5.566666666666666,1.3695092389449424,-1.4,4.7,27.0,31.0,3.0,0.20000000000000018,34000000.0,183351957.66666666,149351957.66666666,4.8
1,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3000000.0,22000000.0,19000000.0,6.1
2,6.55,0.4500000000000002,-0.9000000000000012,6.1,8.0,8.0,0.9000000000000004,-0.9000000000000004,2500000.0,33500000.0,31000000.0,6.1
3,6.3999999999999995,0.4242640687119287,-0.45000000000000107,6.1,3.0,11.0,0.9000000000000004,0.0,4666666.666666667,27981723.666666668,23315057.0,5.0
1,6.5,0.0,0.0,6.5,0.0,0.0,0.0,0.0,48000000.0,249348933.0,201348933.0,5.5
2,6.0,0.5,-1.0,5.5,3.0,3.0,1.0,-1.0,49000000.0,205400235.5,156400235.5,4.8
1,6.6,0.0,0.0,6.6,0.0,0.0,0.0,0.0,75000000.0,532680671.0,457680671.0,6.2
2,6.4,0.19999999999999973,-0.40000000000000036,6.2,3.0,3.0,0.39999999999999947,-0.39999999999999947,112500000.0,568290512.5,455790512.5,6.4
3,6.400000000000001,0.163299316185545,-0.1000000000000001,6.4,4.0,7.0,0.39999999999999947,0.20000000000000018,123333333.33333333,627834099.6666666,504500766.3333333,6.5
1,6.1,0.0,0.0,6.1,0.0,0.0,0.0,0.0,5000000.0,64282312.0,59282312.0,6.4
2,6.25,0.15000000000000036,0.29999999999999805,6.4,4.0,4.0,0.3000000000000007,0.3000000000000007,8000000.0,68530512.0,60530512.0,6.4
3,6.3,0.14142135623730984,0.14999999999999955,6.4,4.0,8.0,0.3000000000000007,0.0,12000000.0,84761765.0,72761765.0,6.0
1,6.4,0.0,0.0,6.4,0.0,0.0,0.0,0.0,33000000.0,102984862.0,69984862.0,6.1
2,6.25,0.15000000000000036,-0.3000000000000025,6.1,2.0,2.0,0.3000000000000007,-0.3000000000000007,39000000.0,116189848.5,77189848.5,6.1
3,6.2,0.14142135623730984,-0.15000000000000036,6.1,3.0,5.0,0.3000000000000007,0.0,41000000.0,126930587.33333333,85930587.33333333,5.8
4,6.1000000000000005,0.21213203435596445,-0.18000000000000085,5.8,3.0,8.0,0.6000000000000005,-0.2999999999999998,45750000.0,170254961.5,124504961.5,5.6
5,6.0,0.2756809750418046,-0.18999999999999995,5.6,2.0,10.0,0.8000000000000007,-0.20000000000000018,49600000.0,184235820.2,134635820.2,5.9
1,6.6,0.0,0.0,6.6,0.0,0.0,0.0,0.0,9000000.0,23936908.0,14936908.0,6.2
2,6.4,0.19999999999999973,-0.40000000000000036,6.2,4.0,4.0,0.39999999999999947,-0.39999999999999947,10500000.0,33715015.5,23215015.5,6.0
1,7.3,0.0,0.0,7.3,0.0,0.0,0.0,0.0,60000000.0,214034224.0,154034224.0,7.2
2,7.25,0.04999999999999982,-0.10000000000000231,7.2,2.0,2.0,0.09999999999999964,-0.09999999999999964,67500000.0,251267220.5,183767220.5,7.3
3,7.266666666666667,0.047140452079103,-7.944109290391275e-16,7.3,3.0,5.0,0.09999999999999964,0.09999999999999964,68333333.33333333,315119526.3333333,246786193.0,6.0
4,6.95,0.5499999999999999,-0.380000000000002,6.0,5.0,10.0,1.2999999999999998,-1.2999999999999998,83750000.0,305482879.25,221732879.25,5.9
1,5.8,0.0,0.0,5.8,0.0,0.0,0.0,0.0,37000000.0,392616625.0,355616625.0,5.6
2,5.699999999999999,0.10000000000000009,-0.20000000000000107,5.6,1.0,1.0,0.20000000000000018,-0.20000000000000018,43500000.0,551222043.5,507722043.5,5.9
3,5.766666666666666,0.12472191289246498,0.04999999999999985,5.9,1.0,2.0,0.3000000000000007,0.3000000000000007,51666666.666666664,600311811.3333334,548645144.6666667,5.8
4,5.7749999999999995,0.10897247358851707,0.029999999999999787,5.8,1.0,3.0,0.3000000000000007,-0.10000000000000053,66250000.0,628276822.5,562026822.5,6.1
1,6.2,0.0,0.0,6.2,0.0,0.0,0.0,0.0,10000000.0,100489151.0,90489151.0,5.5
2,5.85,0.3500000000000001,-0.7000000000000011,5.5,4.0,4.0,0.7000000000000002,-0.7000000000000002,6500000.0,73744575.5,67244575.5,5.8
3,5.833333333333333,0.2867441755680876,-0.2000000000000002,5.8,3.0,7.0,0.7000000000000002,0.2999999999999998,6333333.333333333,59163050.333333336,52829717.0,4.7
1,6.7,0.0,0.0,6.7,0.0,0.0,0.0,0.0,30000000.0,163644662.0,133644662.0,6.4
2,6.550000000000001,0.1499999999999999,-0.3000000000000007,6.4,1.0,1.0,0.2999999999999998,-0.2999999999999998,30000000.0,148796966.0,118796966.0,6.0
3,6.366666666666667,0.2867441755680876,-0.34999999999999976,6.0,1.0,2.0,0.7000000000000002,-0.40000000000000036,25333333.333333332,122001735.66666667,96668402.33333334,6.0
1,7.1,0.0,0.0,7.1,0.0,0.0,0.0,0.0,12000000.0,78756177.0,66756177.0,6.6
2,6.85,0.25,-0.5,6.6,3.0,3.0,0.5,-0.5,17500000.0,82843294.0,65343294.0,6.4
1,5.9,0.0,0.0,5.9,0.0,0.0,0.0,0.0,15000.0,193355800.0,193340800.0,5.7
2,5.800000000000001,0.10000000000000009,-0.20000000000000195,5.7,3.0,3.0,0.20000000000000018,-0.20000000000000018,1507500.0,185433916.0,183926416.0,5.9
3,5.833333333333333,0.09428090415820643,-3.9720546451956377e-16,5.9,1.0,4.0,0.20000000000000018,0.20000000000000018,2671666.6666666665,192190550.0,189518883.33333334,5.2
4,5.675,0.28613807855649,-0.19000000000000133,5.2,1.0,5.0,0.7000000000000002,-0.7000000000000002,3253750.0,179847410.5,176593660.5,5.2
5,5.58,0.31874754901018465,-0.19000000000000045,5.2,2.0,7.0,0.7000000000000002,0.0,3603000.0,161150402.8,157547402.8,5.0
1,6.6,0.0,0.0,6.6,0.0,0.0,0.0,0.0,20000000.0,79114085.0,59114085.0,5.8
2,6.199999999999999,0.3999999999999999,-0.7999999999999998,5.8,2.0,2.0,0.7999999999999998,-0.7999999999999998,19000000.0,89557042.5,70557042.5,5.0
1,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3500000.0,28215918.0,24715918.0,6.5
2,6.75,0.25,-0.5,6.5,5.0,5.0,0.5,-0.5,7250000.0,44021623.0,36771623.0,6.0
1,7.6,0.0,0.0,7.6,0.0,0.0,0.0,0.0,200000.0,14500000.0,14300000.0,7.8
2,7.699999999999999,0.10000000000000009,0.1999999999999984,7.8,1.0,1.0,0.20000000000000018,0.20000000000000018,400000.0,14750000.0,14350000.0,8.1
1,6.6,0.0,0.0,6.6,0.0,0.0,0.0,0.0,55000000.0,330444045.0,275444045.0,6.1
2,6.35,0.25,-0.5000000000000009,6.1,4.0,4.0,0.5,-0.5,67500000.0,423543492.0,356043492.0,5.5
1,5.8,0.0,0.0,5.8,0.0,0.0,0.0,0.0,70000000.0,277448382.0,207448382.0,4.7
2,5.25,0.5499999999999998,-1.1000000000000005,4.7,3.0,3.0,1.0999999999999996,-1.0999999999999996,65000000.0,174261157.0,109261157.0,5.5
1,6.3,0.0,0.0,6.3,0.0,0.0,0.0,0.0,22000000.0,189833357.0,167833357.0,5.5
2,5.9,0.3999999999999999,-0.8000000000000007,5.5,8.0,8.0,0.7999999999999998,-0.7999999999999998,43500000.0,181344211.0,137844211.0,5.0
1,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,11715578.0,21888598.0,10173020.0,7.2
2,7.35,0.1499999999999999,-0.3000000000000007,7.2,2.0,2.0,0.2999999999999998,-0.2999999999999998,12309193.5,28944299.0,16635105.5,6.5
1,6.9,0.0,0.0,6.9,0.0,0.0,0.0,0.0,130000000.0,631744560.0,501744560.0,6.7
2,6.800000000000001,0.10000000000000009,-0.20000000000000107,6.7,3.0,3.0,0.20000000000000018,-0.20000000000000018,140000000.0,648718420.5,508718420.5,6.7
1,6.8,0.0,0.0,6.8,0.0,0.0,0.0,0.0,15000000.0,316360478.0,301360478.0,6.1
2,6.449999999999999,0.3500000000000001,-0.7000000000000011,6.1,3.0,3.0,0.7000000000000002,-0.7000000000000002,17500000.0,308162757.0,290662757.0,5.5
1,6.4,0.0,0.0,6.4,0.0,0.0,0.0,0.0,110000000.0,574480841.0,464480841.0,5.9
2,6.15,0.25,-0.5000000000000009,5.9,3.0,3.0,0.5,-0.5,130000000.0,493793505.5,363793505.5,6.1
1,6.9,0.0,0.0,6.9,0.0,0.0,0.0,0.0,90000000.0,589390539.0,499390539.0,6.1
2,6.5,0.40000000000000036,-0.8000000000000007,6.1,5.0,5.0,0.8000000000000007,-0.8000000000000007,115000000.0,515604671.0,400604671.0,6.3
1,7.1,0.0,0.0,7.1,0.0,0.0,0.0,0.0,69000000.0,543513985.0,474513985.0,7.0
2,7.05,0.04999999999999982,-0.09999999999999964,7.0,3.0,3.0,0.09999999999999964,-0.09999999999999964,72500000.0,757137935.0,684637935.0,6.4
3,6.833333333333333,0.3091206165165232,-0.34999999999999976,6.4,2.0,5.0,0.6999999999999993,-0.5999999999999996,73000000.0,890335610.6666666,817335610.6666666,6.2
1,6.7,0.0,0.0,6.7,0.0,0.0,0.0,0.0,12000000.0,114194847.0,102194847.0,6.5
2,6.6,0.10000000000000009,-0.20000000000000107,6.5,2.0,2.0,0.20000000000000018,-0.20000000000000018,17500000.0,132505773.5,115005773.5,6.6
3,6.599999999999999,0.08164965809277268,-0.049999999999999455,6.6,2.0,4.0,0.20000000000000018,0.09999999999999964,21666666.666666668,141434452.0,119767785.33333333,6.7
4,6.624999999999999,0.0829156197588851,0.009999999999999058,6.7,2.0,6.0,0.20000000000000018,0.10000000000000053,24500000.0,141193525.5,116693525.5,6.7
1,5.9,0.0,0.0,5.9,0.0,0.0,0.0,0.0,15000000.0,75700498.0,60700498.0,6.3
2,6.1,0.19999999999999973,0.3999999999999986,6.3,1.0,1.0,0.39999999999999947,0.39999999999999947,18000000.0,74058946.0,56058946.0,6.0
3,6.066666666666666,0.16996731711975932,0.049999999999999455,6.0,1.0,2.0,0.39999999999999947,-0.2999999999999998,19333333.333333332,75076689.33333333,55743356.0,6.1
1,7.2,0.0,0.0,7.2,0.0,0.0,0.0,0.0,35000000.0,459270619.0,424270619.0,6.2
2,6.7,0.5,-1.0,6.2,2.0,2.0,1.0,-1.0,57500000.0,356863302.5,299363302.5,6.0
1,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,35000000.0,147934180.0,112934180.0,5.3
2,5.4,0.10000000000000009,-0.20000000000000018,5.3,1.0,1.0,0.20000000000000018,-0.20000000000000018,36500000.0,133828769.0,97328769.0,4.7
3,5.166666666666667,0.33993463423951886,-0.39999999999999963,4.7,1.0,2.0,0.7999999999999998,-0.5999999999999996,37000000.0,154889840.0,117889840.0,4.4
1,6.6,0.0,0.0,6.6,0.0,0.0,0.0,0.0,120000000.0,461983149.0,341983149.0,5.8
2,6.199999999999999,0.3999999999999999,-0.7999999999999998,5.8,5.0,5.0,0.7999999999999998,-0.7999999999999998,160000000.0,510917772.5,350917772.5,6.6
1,6.7,0.0,0.0,6.7,0.0,0.0,0.0,0.0,80000000.0,457696359.0,377696359.0,5.9
2,6.300000000000001,0.3999999999999999,-0.8000000000000007,5.9,4.0,4.0,0.7999999999999998,-0.7999999999999998,102500000.0,502042232.0,399542232.0,6.5
3,6.366666666666667,0.33993463423951886,-0.1000000000000009,6.5,6.0,10.0,0.7999999999999998,0.5999999999999996,118333333.33333333,467311492.0,348978158.6666667,6.8
4,6.4750000000000005,0.3491060010942234,0.08999999999999912,6.8,5.0,15.0,0.8999999999999995,0.2999999999999998,125000000.0,524161964.0,399161964.0,7.1
1,6.8,0.0,0.0,6.8,0.0,0.0,0.0,0.0,33000000.0,244386864.0,211386864.0,6.4
2,6.6,0.19999999999999973,-0.40000000000000036,6.4,3.0,3.0,0.39999999999999947,-0.39999999999999947,61500000.0,295856333.0,234356333.0,6.1
1,7.4,0.0,0.0,7.4,0.0,0.0,0.0,0.0,300000.0,70000000.0,69700000.0,6.4
2,6.9,0.5,-1.0000000000000018,6.4,3.0,3.0,1.0,-1.0,1400000.0,47766909.0,46366909.0,5.0
3,6.266666666666667,0.9843215373488936,-1.199999999999999,5.0,1.0,4.0,2.4000000000000004,-1.4000000000000004,1766666.6666666667,36644606.0,34877939.333333336,5.9
4,6.175000000000001,0.8671072598012314,-0.590000000000001,5.9,6.0,10.0,2.4000000000000004,0.9000000000000004,2575000.0,31925643.75,29350643.75,5.3
5,6.000000000000001,0.8508818954473061,-0.470000000000001,5.3,1.0,11.0,2.4000000000000004,-0.6000000000000005,3060000.0,27868965.8,24808965.8,5.0
6,5.833333333333333,0.861523198888006,-0.41142857142857125,5.0,6.0,17.0,2.4000000000000004,-0.2999999999999998,3383333.3333333335,25743577.166666668,22360243.833333336,5.7
7,5.814285714285715,0.7989789402348324,-0.27142857142857113,5.7,3.0,20.0,2.4000000000000004,0.7000000000000002,5328571.428571428,29929028.714285713,24600457.285714284,4.5
1,6.5,0.0,0.0,6.5,0.0,0.0,0.0,0.0,16000000.0,247275374.0,231275374.0,4.1
2,5.3,1.2000000000000002,-2.4000000000000012,4.1,9.0,9.0,2.4000000000000004,-2.4000000000000004,17500000.0,143271444.5,125771444.5,5.4
1,7.3,0.0,0.0,7.3,0.0,0.0,0.0,0.0,4000000.0,14237000.0,10237000.0,5.8
2,6.55,0.75,-1.5000000000000009,5.8,3.0,3.0,1.5,-1.5,5100000.0,11721462.0,6621462.0,5.9
1,7.1,0.0,0.0,7.1,0.0,0.0,0.0,0.0,85000.0,30859000.0,30774000.0,5.8
2,6.449999999999999,0.6499999999999999,-1.3000000000000016,5.8,12.0,12.0,1.2999999999999998,-1.2999999999999998,2392500.0,19442436.0,17049936.0,3.9
3,5.599999999999999,1.3140268896284681,-1.6,3.9,8.0,20.0,3.1999999999999997,-1.9,1795000.0,13023590.0,11228590.0,5.3
1,6.4,0.0,0.0,6.4,0.0,0.0,0.0,0.0,38000000.0,120000000.0,82000000.0,7.0
2,6.7,0.2999999999999998,0.5999999999999988,7.0,2.0,2.0,0.5999999999999996,0.5999999999999996,42000000.0,135000000.0,93000000.0,6.3
3,6.566666666666666,0.30912061651652345,-0.05000000000000065,6.3,2.0,4.0,0.7000000000000002,-0.7000000000000002,51333333.333333336,129333333.33333333,78000000.0,6.1
1,7.4,0.0,0.0,7.4,0.0,0.0,0.0,0.0,150000000.0,385680446.0,235680446.0,7.4
2,7.4,0.0,0.0,7.4,4.0,4.0,0.0,0.0,170000000.0,426522846.0,256522846.0,6.6
1,6.5,0.0,0.0,6.5,0.0,0.0,0.0,0.0,125000000.0,767820459.0,642820459.0,6.5
2,6.5,0.0,-8.881784197001252e-16,6.5,3.0,3.0,0.0,0.0,137500000.0,562216949.0,424716949.0,5.7
1,6.3,0.0,0.0,6.3,0.0,0.0,0.0,0.0,4000000.0,29456000.0,25456000.0,6.4
2,6.35,0.050000000000000266,0.09999999999999964,6.4,4.0,4.0,0.10000000000000053,0.10000000000000053,8280000.0,36078000.0,27798000.0,5.3
1,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,35000000.0,411348924.0,376348924.0,6.6
2,6.8,0.20000000000000018,-0.40000000000000124,6.6,3.0,3.0,0.40000000000000036,-0.40000000000000036,57500000.0,345674462.0,288174462.0,5.2
3,6.266666666666667,0.771722460186015,-0.9000000000000001,5.2,3.0,6.0,1.7999999999999998,-1.3999999999999995,71666666.66666667,342626022.6666667,270959356.0,4.2
1,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,250000000.0,1021103568.0,771103568.0,7.6
2,7.3,0.2999999999999998,0.5999999999999996,7.6,1.0,1.0,0.5999999999999996,0.5999999999999996,250000000.0,989751784.0,739751784.0,7.1
1,6.1,0.0,0.0,6.1,0.0,0.0,0.0,0.0,4000000.0,1730000.0,-2270000.0,6.4
2,6.25,0.15000000000000036,0.29999999999999805,6.4,2.0,2.0,0.3000000000000007,0.3000000000000007,4250000.0,2599211.5,-1650788.5,5.6
1,7.7,0.0,0.0,7.7,0.0,0.0,0.0,0.0,2500000.0,5535405.0,3035405.0,7.6
2,7.65,0.050000000000000266,-0.10000000000000142,7.6,9.0,9.0,0.10000000000000053,-0.10000000000000053,2600000.0,10764010.0,8164010.0,7.3
1,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,80000000.0,274470394.0,194470394.0,6.1
2,6.05,0.04999999999999982,0.09999999999999787,6.1,2.0,2.0,0.09999999999999964,0.09999999999999964,90000000.0,293521908.5,203521908.5,6.1
1,7.4,0.0,0.0,7.4,0.0,0.0,0.0,0.0,140000000.0,585174222.0,445174222.0,6.6
2,7.0,0.40000000000000036,-0.8000000000000025,6.6,2.0,2.0,0.8000000000000007,-0.8000000000000007,170000000.0,604553776.5,434553776.5,6.8
1,6.6,0.0,0.0,6.6,0.0,0.0,0.0,0.0,140000000.0,370569774.0,230569774.0,7.6
2,7.1,0.5,1.0,7.6,3.0,3.0,1.0,1.0,155000000.0,542668173.0,387668173.0,7.1
1,6.9,0.0,0.0,6.9,0.0,0.0,0.0,0.0,75000000.0,691210692.0,616210692.0,7.4
2,7.15,0.25,0.4999999999999982,7.4,1.0,1.0,0.5,0.5,102500000.0,769317072.0,666817072.0,6.6
3,6.966666666666666,0.32998316455372245,-0.15000000000000113,6.6,1.0,2.0,0.8000000000000007,-0.8000000000000007,110000000.0,763578124.3333334,653578124.3333334,6.6
1,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,110000000.0,563749323.0,453749323.0,5.5
2,5.5,0.0,0.0,5.5,2.0,2.0,0.0,0.0,107500000.0,455591750.5,348091750.5,6.2
1,7.2,0.0,0.0,7.2,0.0,0.0,0.0,0.0,25000000.0,226830568.0,201830568.0,6.1
2,6.65,0.5500000000000003,-1.0999999999999996,6.1,4.0,4.0,1.1000000000000005,-1.1000000000000005,35000000.0,301485937.0,266485937.0,6.1
1,6.2,0.0,0.0,6.2,0.0,0.0,0.0,0.0,27000000.0,60527873.0,33527873.0,6.1
2,6.15,0.050000000000000266,-0.10000000000000231,6.1,4.0,4.0,0.10000000000000053,-0.10000000000000053,43500000.0,82853217.0,39353217.0,5.1
1,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,60000000.0,361366633.0,301366633.0,5.3
2,5.4,0.10000000000000009,-0.20000000000000018,5.3,2.0,2.0,0.20000000000000018,-0.20000000000000018,67500000.0,402253319.0,334753319.0,5.4
1,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,93000000.0,482860185.0,389860185.0,7.3
2,7.15,0.1499999999999999,0.2999999999999998,7.3,3.0,3.0,0.2999999999999998,0.2999999999999998,131500000.0,596752375.5,465252375.5,6.7
1,6.2,0.0,0.0,6.2,0.0,0.0,0.0,0.0,12000000.0,75781642.0,63781642.0,5.7
2,5.95,0.25,-0.5000000000000009,5.7,2.0,2.0,0.5,-0.5,15000000.0,70426027.0,55426027.0,6.2
1,7.2,0.0,0.0,7.2,0.0,0.0,0.0,0.0,30000000.0,199200000.0,169200000.0,6.4
2,6.800000000000001,0.3999999999999999,-0.7999999999999998,6.4,2.0,2.0,0.7999999999999998,-0.7999999999999998,37500000.0,188625793.5,151125793.5,6.4
3,6.666666666666667,0.3771236166328253,-0.4,6.4,2.0,4.0,0.7999999999999998,0.0,45666666.666666664,197713101.33333334,152046434.6666667,5.9
4,6.475,0.46569840025492887,-0.39000000000000057,5.9,8.0,12.0,1.2999999999999998,-0.5,51250000.0,196534826.0,145284826.0,5.9
1,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3000000.0,89328627.0,86328627.0,6.6
2,6.3,0.2999999999999998,0.5999999999999983,6.6,1.0,1.0,0.5999999999999996,0.5999999999999996,6000000.0,99055737.0,93055737.0,6.1
1,5.8,0.0,0.0,5.8,0.0,0.0,0.0,0.0,24000000.0,16290976.0,-7709024.0,6.5
2,6.15,0.3500000000000001,0.6999999999999988,6.5,12.0,12.0,0.7000000000000002,0.7000000000000002,34500000.0,90737606.5,56237606.5,6.2
1,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,114000.0,30000000.0,29886000.0,7.4
2,7.45,0.04999999999999982,-0.10000000000000053,7.4,10.0,10.0,0.09999999999999964,-0.09999999999999964,382000.0,42500000.0,42118000.0,6.9
3,7.266666666666667,0.26246692913372693,-0.2999999999999991,6.9,7.0,17.0,0.5999999999999996,-0.5,1421333.3333333333,39666666.666666664,38245333.33333333,6.0
4,6.95,0.5937171043518958,-0.5000000000000011,6.0,20.0,37.0,1.5,-0.9000000000000004,4816000.0,41442650.5,36626650.5,5.4
1,6.9,0.0,0.0,6.9,0.0,0.0,0.0,0.0,85000000.0,288747895.0,203747895.0,6.2
2,6.550000000000001,0.3500000000000001,-0.7000000000000011,6.2,1.0,1.0,0.7000000000000002,-0.7000000000000002,97500000.0,291993048.0,194493048.0,5.9
1,6.2,0.0,0.0,6.2,0.0,0.0,0.0,0.0,150000000.0,373062864.0,223062864.0,6.3
2,6.25,0.04999999999999982,0.09999999999999964,6.3,4.0,4.0,0.09999999999999964,0.09999999999999964,135000000.0,394251768.5,259251768.5,7.6
